STRUCTURE,STRUCTURE_ID,freq,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,FR,2006,34.7,b
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,FR,2007,31.3,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,FR,2008,29.2,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,FR,2009,35.4,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,FR,2010,35.7,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,FR,2011,32.3,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,FR,2012,35.3,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,FR,2013,36.3,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,FR,2014,35.9,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,FR,2015,35.1,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,FR,2016,33.9,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,FR,2017,31.3,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,FR,2018,28.6,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,FR,2019,27.2,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,FR,2020,28.8,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,FR,2021,28.3,bd
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,FR,2022,24.4,d
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,HR,2002,59.0,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,HR,2003,49.8,bu
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,HR,2004,53.7,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,HR,2005,51.2,bu
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,HR,2006,44.3,bu
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,HR,2007,50.3,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,HR,2008,41.4,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,HR,2009,43.9,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,HR,2010,54.5,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,HR,2011,58.9,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,HR,2012,63.9,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,HR,2013,73.3,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,HR,2014,65.6,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,HR,2015,64.7,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,HR,2016,58.1,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,HR,2017,41.5,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,HR,2018,37.6,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,HR,2019,36.8,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,HR,2020,59.9,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,HR,2021,36.9,bu
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,HR,2022,55.4,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,HU,1999,22.7,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,HU,2000,19.1,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,HU,2001,18.2,b
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,HU,2002,25.9,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,HU,2003,34.0,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,HU,2004,32.8,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,HU,2005,36.2,bu
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,HU,2006,36.2,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,HU,2007,35.9,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,HU,2008,38.2,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,HU,2009,50.6,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,HU,2010,39.4,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,HU,2011,43.5,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,HU,2012,48.4,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,HU,2013,54.1,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,HU,2014,34.7,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,HU,2015,40.6,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,HU,2016,25.5,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,HU,2017,25.5,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,HU,2018,21.6,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,HU,2019,26.7,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,HU,2020,26.5,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,HU,2021,29.5,bu
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,HU,2022,26.5,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,IE,1999,11.9,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,IE,2000,10.4,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,IE,2001,8.3,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,IE,2002,10.6,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,IE,2003,11.9,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,IE,2004,12.3,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,IE,2005,10.8,b
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,IE,2006,13.0,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,IE,2007,11.7,b
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,IE,2008,15.6,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,IE,2009,26.2,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,IE,2010,32.0,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,IE,2011,32.5,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,IE,2012,35.7,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,IE,2013,32.9,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,IE,2014,30.0,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,IE,2015,21.5,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,IE,2016,20.2,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,IE,2017,20.2,b
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,IE,2018,22.1,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,IE,2019,18.8,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,IE,2020,21.5,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,IE,2021,22.8,b
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,IE,2022,13.6,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,IT,1999,49.1,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,IT,2000,46.5,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,IT,2001,40.6,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,IT,2002,41.3,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,IT,2003,44.1,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,IT,2004,44.3,b
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,IT,2005,45.3,b
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,IT,2006,40.4,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,IT,2007,37.4,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,IT,2008,40.9,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,IT,2009,45.0,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,IT,2010,51.8,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,IT,2011,55.5,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,IT,2012,58.0,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,IT,2013,68.2,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,IT,2014,71.7,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,IT,2015,66.1,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,IT,2016,59.3,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,IT,2017,55.3,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,IT,2018,55.9,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,IT,2019,53.1,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,IT,2020,50.7,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,IT,2021,55.4,b
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,IT,2022,45.5,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LT,1999,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LT,2000,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LT,2001,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LT,2002,,bu
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LT,2003,57.5,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LT,2004,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LT,2005,,bu
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LT,2006,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LT,2007,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LT,2008,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LT,2009,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LT,2010,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LT,2011,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LT,2012,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LT,2013,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LT,2014,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LT,2015,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LT,2016,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LT,2017,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LT,2018,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LT,2019,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LT,2020,21.3,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LT,2021,,bu
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LT,2022,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LU,1999,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LU,2000,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LU,2001,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LU,2002,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LU,2003,,bu
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LU,2004,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LU,2005,,bu
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LU,2006,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LU,2007,,bu
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LU,2008,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LU,2009,,bu
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LU,2010,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LU,2011,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LU,2012,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LU,2013,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LU,2014,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LU,2015,,bu
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LU,2016,31.6,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LU,2017,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LU,2018,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LU,2019,29.1,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LU,2020,37.2,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LU,2021,28.7,bu
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LU,2022,36.4,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LV,1999,27.7,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LV,2000,41.4,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LV,2001,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LV,2002,,bu
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LV,2003,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LV,2004,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LV,2005,29.5,bu
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LV,2006,28.1,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LV,2007,18.5,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LV,2008,30.3,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LV,2009,57.7,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LV,2010,61.1,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LV,2011,53.1,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LV,2012,55.7,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LV,2013,42.8,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LV,2014,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LV,2015,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LV,2016,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LV,2017,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LV,2018,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LV,2019,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LV,2020,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LV,2021,,bu
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,LV,2022,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,MT,2000,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,MT,2001,29.1,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,MT,2002,25.5,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,MT,2003,36.7,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,MT,2004,36.0,bu
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,MT,2005,31.7,b
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,MT,2006,29.9,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,MT,2007,24.9,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,MT,2008,24.9,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,MT,2009,25.8,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,MT,2010,24.5,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,MT,2011,26.2,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,MT,2012,31.6,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,MT,2013,24.3,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,MT,2014,20.5,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,MT,2015,21.0,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,MT,2016,22.3,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,MT,2017,20.2,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,MT,2018,14.1,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,MT,2019,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,MT,2020,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,MT,2021,,bu
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,MT,2022,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,NL,1999,14.1,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,NL,2000,9.0,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,NL,2001,6.6,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,NL,2002,7.3,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,NL,2003,8.4,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,NL,2004,11.7,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,NL,2005,13.7,b
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,NL,2006,13.0,b
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,NL,2007,12.8,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,NL,2008,10.3,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,NL,2009,11.2,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,NL,2010,12.9,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,NL,2011,12.8,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,NL,2012,15.3,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,NL,2013,16.1,b
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,NL,2014,15.7,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,NL,2015,14.8,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,NL,2016,13.2,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,NL,2017,11.1,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,NL,2018,8.8,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,NL,2019,7.5,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,NL,2020,10.7,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,NL,2021,12.6,b
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,NL,2022,11.1,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,PL,1999,42.1,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,PL,2000,41.0,b
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,PL,2001,51.0,b
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,PL,2002,47.9,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,PL,2003,47.5,b
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,PL,2004,40.9,b
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,PL,2005,41.1,b
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,PL,2006,35.2,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,PL,2007,28.0,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,PL,2008,26.2,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,PL,2009,26.2,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,PL,2010,34.4,b
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,PL,2011,41.0,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,PL,2012,43.1,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,PL,2013,40.7,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,PL,2014,37.0,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,PL,2015,33.4,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,PL,2016,31.2,b
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,PL,2017,25.2,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,PL,2018,16.2,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,PL,2019,21.8,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,PL,2020,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,PL,2021,,bu
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,PL,2022,,u
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,PT,1999,10.4,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,PT,2000,18.3,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,PT,2001,15.7,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,PT,2002,16.4,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,PT,2003,27.0,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,PT,2004,24.6,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,PT,2005,24.7,b
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,PT,2006,27.1,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,PT,2007,27.8,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,PT,2008,28.9,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,PT,2009,29.4,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,PT,2010,36.1,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,PT,2011,51.4,b
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,PT,2012,60.6,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,PT,2013,57.1,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,PT,2014,49.3,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,PT,2015,52.6,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,PT,2016,41.9,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,PT,2017,36.4,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,PT,2018,35.8,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,PT,2019,29.3,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,PT,2020,35.6,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,PT,2021,41.0,bu
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,PT,2022,42.0,
dataflow,ESTAT:YTH_EMPL_110(1.0),A,Y15-19,PC,F,RO,1999,21.9,
